Retailer,Region,State_name,City,Product,Sales Method,Retailer_code,Region_code,State_code,City_code,Product_code,Sales Method_code,Price per Unit,Units Sold,Total_Sales,Operating Profit,Operating Margin,State
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,45,625,281250,56250,0.2,CO
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,45,800,360000,144000,0.4,CO
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,50,600,300000,75000,0.25,CO
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,625,312500,125000,0.4,CO
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,45,525,236250,82687.5,0.35,CO
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,50,425,212500,116875,0.55,CO
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,600,390000,78000,0.2,CO
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,45,800,360000,144000,0.4,CO
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,50,650,325000,81250,0.25,CO
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,650,325000,130000,0.4,CO
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,45,550,247500,86625,0.35,CO
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,50,450,225000,123750,0.55,CO
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,625,406250,81250,0.2,CO
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,45,900,405000,162000,0.4,CO
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,50,750,375000,93750,0.25,CO
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,750,375000,150000,0.4,CO
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,45,625,281250,98437.5,0.35,CO
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,50,500,250000,137500,0.55,CO
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,800,520000,104000,0.2,CO
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,45,950,427500,171000,0.4,CO
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,50,800,400000,100000,0.25,CO
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,750,375000,150000,0.4,CO
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,45,650,292500,102375,0.35,CO
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,50,700,350000,192500,0.55,CO
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,700,455000,91000,0.2,CO
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,50,900,450000,180000,0.4,CO
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,55,850,467500,116875,0.25,CO
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,725,362500,145000,0.4,CO
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,50,675,337500,118125,0.35,CO
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,60,675,405000,222750,0.55,CO
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,650,422500,84500,0.2,FL
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,50,850,425000,170000,0.4,FL
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,55,850,467500,116875,0.25,FL
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,700,350000,140000,0.4,FL
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,50,650,325000,113750,0.35,FL
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,60,650,390000,214500,0.55,FL
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,700,455000,91000,0.2,CO
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,50,800,400000,160000,0.4,FL
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,55,800,440000,110000,0.25,FL
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,650,325000,130000,0.4,FL
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,50,625,312500,109375,0.35,FL
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,60,600,360000,198000,0.55,FL
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,650,422500,84500,0.2,FL
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,50,825,412500,165000,0.4,CO
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,55,825,453750,113437.5,0.25,CO
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,675,337500,135000,0.4,CO
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,50,650,325000,113750,0.35,CO
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,60,600,360000,198000,0.55,CO
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,700,455000,91000,0.2,CO
Kohl's,West,California,Los Angeles,Men's Street Footwear,Outlet,2,4,4,28,2,2,50,900,450000,180000,0.4,CO
Kohl's,West,California,Los Angeles,Men's Athletic Footwear,Outlet,2,4,4,28,1,2,55,900,495000,123750,0.25,CO
Kohl's,West,California,Los Angeles,Women's Street Footwear,Outlet,2,4,4,28,5,2,50,700,350000,140000,0.4,CO
Kohl's,West,California,Los Angeles,Women's Athletic Footwear,Outlet,2,4,4,28,4,2,50,700,350000,122500,0.35,CO
Kohl's,West,California,Los Angeles,Men's Apparel,Outlet,2,4,4,28,0,2,60,625,375000,206250,0.55,WA
Kohl's,West,California,Los Angeles,Women's Apparel,Outlet,2,4,4,28,3,2,65,725,471250,94250,0.2,WA
Foot Locker,West,California,Los Angeles,Men's Street Footwear,Outlet,1,4,4,28,2,2,45,475,213750,85500,0.4,WA
Foot Locker,West,California,Los Angeles,Men's Athletic Footwear,Outlet,1,4,4,28,1,2,45,275,123750,43312.5,0.35,WA
Foot Locker,West,California,Los Angeles,Women's Street Footwear,Outlet,1,4,4,28,5,2,35,275,96250,33687.5,0.35,WA
Foot Locker,West,California,Los Angeles,Women's Athletic Footwear,Outlet,1,4,4,28,4,2,40,125,50000,20000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,55,175,96250,33687.5,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,45,275,123750,61875,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,45,525,236250,94500,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,45,175,78750,27562.5,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,35,225,78750,27562.5,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,40,100,40000,16000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,55,175,96250,33687.5,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,45,275,123750,61875,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,50,495,247500,99000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,50,200,100000,35000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,40,225,90000,31500,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,45,75,33750,13500,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,60,125,75000,26250,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,50,225,112500,56250,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,50,450,225000,90000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,50,150,75000,26250,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,40,150,60000,21000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,45,75,33750,13500,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,60,100,60000,21000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,50,225,112500,56250,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,60,495,297000,118800,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,55,200,110000,38500,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,50,175,87500,30625,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,50,100,50000,20000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,60,125,75000,26250,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,65,250,162500,81250,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,50,500,250000,100000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,45,250,112500,39375,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,40,200,80000,28000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,40,175,70000,28000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,50,175,87500,30625,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,55,350,192500,96250,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,50,575,287500,115000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,45,325,146250,51187.5,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,40,250,100000,35000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,40,200,80000,32000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,50,225,112500,39375,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,55,400,220000,110000,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,50,550,275000,110000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,45,325,146250,51187.5,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,40,250,100000,35000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,40,225,90000,36000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,50,200,100000,35000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,55,375,206250,103125,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,50,500,250000,100000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,45,300,135000,47250,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,40,200,80000,28000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,40,175,70000,28000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,50,175,87500,30625,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,55,250,137500,68750,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,60,425,255000,102000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,50,250,125000,43750,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,50,150,75000,26250,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,50,125,62500,25000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,60,125,75000,26250,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,65,250,162500,81250,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,60,400,240000,96000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,50,250,125000,43750,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,50,195,97500,34125,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,50,175,87500,35000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,60,150,90000,31500,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,65,250,162500,81250,0.5,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,1,0,12,13,2,2,60,500,300000,120000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,1,0,12,13,1,2,50,300,150000,52500,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,1,0,12,13,5,2,50,250,125000,43750,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,1,0,12,13,4,2,50,200,100000,40000,0.4,WA
Foot Locker,Midwest,Illinois,Chicago,Men's Apparel,Outlet,1,0,12,13,0,2,60,200,120000,42000,0.35,WA
Foot Locker,Midwest,Illinois,Chicago,Women's Apparel,Outlet,1,0,12,13,3,2,65,300,195000,97500,0.5,WA
Sports Direct,Midwest,Illinois,Chicago,Men's Street Footwear,Outlet,3,0,12,13,2,2,20,725,145000,43500,0.3,WA
Sports Direct,Midwest,Illinois,Chicago,Men's Athletic Footwear,Outlet,3,0,12,13,1,2,30,725,217500,65250,0.3,WA
Sports Direct,Midwest,Illinois,Chicago,Women's Street Footwear,Outlet,3,0,12,13,5,2,30,525,157500,47250,0.3,WA
Sports Direct,Midwest,Illinois,Chicago,Women's Athletic Footwear,Outlet,3,0,12,13,4,2,35,525,183750,73500,0.4,WA
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,40,375,150000,37500,0.25,WA
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,35,525,183750,82687.5,0.45,WA
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,25,675,168750,50625,0.3,WA
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,35,650,227500,68250,0.3,WA
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,35,475,166250,49875,0.3,WA
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,35,425,148750,59500,0.4,WA
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,40,300,120000,30000,0.25,WA
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,35,500,175000,78750,0.45,WA
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,30,675,202500,70875,0.35,WA
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,40,675,270000,94500,0.35,WA
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,30,500,150000,52500,0.35,WA
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,35,400,140000,63000,0.45,WA
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,40,300,120000,36000,0.3,WA
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,35,450,157500,78750,0.5,WA
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,20,700,140000,49000,0.35,WA
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,30,700,210000,73500,0.35,WA
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,25,525,131250,45937.5,0.35,WA
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,30,425,127500,57375,0.45,WA
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,35,325,113750,34125,0.3,WA
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,30,600,180000,90000,0.5,WA
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,20,750,150000,52500,0.35,NY
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,30,775,232500,81375,0.35,WA
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,25,625,156250,54687.5,0.35,NY
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,35,550,192500,86625,0.45,WA
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,50,450,225000,67500,0.3,NY
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,45,800,360000,180000,0.5,NY
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,45,800,360000,126000,0.35,WA
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,50,800,400000,140000,0.35,NY
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,45,650,292500,102375,0.35,WA
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,45,600,270000,121500,0.45,NY
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,50,500,250000,75000,0.3,NY
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,55,875,481250,240625,0.5,WA
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,45,825,371250,148500,0.4,NY
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,50,825,412500,165000,0.4,WA
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,45,975,438750,175500,0.4,NY
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,45,575,258750,129375,0.5,NY
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,50,575,287500,100625,0.35,WA
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,60,850,510000,280500,0.55,NY
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,50,800,400000,160000,0.4,WA
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,55,800,440000,176000,0.4,NY
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,50,975,487500,195000,0.4,NY
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,50,525,262500,131250,0.5,WA
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,55,525,288750,101062.5,0.35,NY
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,60,775,465000,255750,0.55,WA
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,55,725,398750,159500,0.4,NY
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,55,675,371250,148500,0.4,TX
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,60,725,435000,174000,0.4,WA
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,60,450,270000,135000,0.5,TX
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,55,450,247500,86625,0.35,WA
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,50,675,337500,185625,0.55,TX
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,40,625,250000,100000,0.4,TX
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,40,625,250000,100000,0.4,WA
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,45,575,258750,103500,0.4,TX
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,45,425,191250,95625,0.5,WA
Sports Direct,South,Texas,Dallas,Men's Apparel,Outlet,3,2,42,15,0,2,40,400,160000,56000,0.35,TX
Sports Direct,South,Texas,Dallas,Women's Apparel,Outlet,3,2,42,15,3,2,50,575,287500,158125,0.55,TX
Sports Direct,South,Texas,Dallas,Men's Street Footwear,Outlet,3,2,42,15,2,2,40,725,290000,116000,0.4,WA
Sports Direct,South,Texas,Dallas,Men's Athletic Footwear,Outlet,3,2,42,15,1,2,40,725,290000,116000,0.4,TX
Sports Direct,South,Texas,Dallas,Women's Street Footwear,Outlet,3,2,42,15,5,2,65,650,422500,169000,0.4,WA
Sports Direct,South,Texas,Dallas,Women's Athletic Footwear,Outlet,3,2,42,15,4,2,65,500,325000,162500,0.5,TX
